addrcode,date,temperature
102701,2018-04-01,34.1
102701,2018-05-01,0.0
102702,2014-01-01,32.79
102702,2014-02-01,34.11
102702,2014-03-01,37.47
102702,2014-04-01,38.89
102702,2014-05-01,39.43
102702,2014-06-01,40.79
102702,2014-07-01,0.0
102702,2014-08-01,0.0
102702,2014-09-01,37.15
102702,2014-10-01,33.87
102702,2014-11-01,30.55
102702,2014-12-01,30.91
102702,2015-01-01,33.29
102702,2015-02-01,34.47
102702,2015-03-01,36.97
102702,2015-04-01,39.97
102702,2015-05-01,38.25
102702,2015-06-01,36.83
102702,2015-07-01,39.37
102702,2015-08-01,37.31
102702,2015-09-01,35.45
102702,2015-10-01,33.83
102702,2015-11-01,31.73
102702,2015-12-01,31.33
102702,2016-01-01,31.73
102702,2016-02-01,34.71
102702,2016-03-01,36.71
102702,2016-04-01,38.65
102702,2016-05-01,0.0
102702,2016-06-01,36.29
102702,2016-07-01,35.45
102702,2016-08-01,0.0
102702,2016-09-01,0.0
102702,2016-10-01,35.75
102702,2016-11-01,32.21
102702,2016-12-01,31.67
102702,2017-01-01,33.37
102702,2017-02-01,36.05
102702,2017-03-01,37.27
102702,2017-04-01,37.11
102702,2017-05-01,35.05
102702,2017-06-01,34.23
102702,2017-07-01,40.31
102702,2017-08-01,36.35
102702,2017-09-01,33.29
102702,2017-10-01,31.49
102702,2017-11-01,30.05
102702,2017-12-01,30.55
102702,2018-01-01,32.45
102702,2018-02-01,34.55
102702,2018-03-01,36.17
102702,2018-04-01,37.49
102702,2018-05-01,37.91
102703,2014-01-01,32.43
102703,2014-02-01,34.05
102703,2014-03-01,37.63
102703,2014-04-01,39.05
102703,2014-05-01,39.77
102703,2014-06-01,0.0
102703,2014-07-01,0.0
102703,2014-08-01,30.93
102703,2014-09-01,34.89
102703,2014-10-01,33.31
102703,2014-11-01,29.65
102703,2014-12-01,30.61
102703,2015-01-01,32.79
102703,2015-02-01,33.93
102703,2015-03-01,36.41
102703,2015-04-01,39.21
102703,2015-05-01,36.95
102703,2015-06-01,36.83
102703,2015-07-01,39.21
102703,2015-08-01,38.45
102703,2015-09-01,33.47
102703,2015-10-01,33.65
102703,2015-11-01,31.19
102703,2015-12-01,30.49
102703,2016-01-01,31.35
102703,2016-02-01,34.45
102703,2016-03-01,37.05
102703,2016-04-01,38.97
102703,2016-05-01,0.0
102703,2016-06-01,34.65
102703,2016-07-01,35.45
102703,2016-08-01,33.69
102703,2016-09-01,31.89
102703,2016-10-01,31.99
102703,2016-11-01,31.55
102703,2016-12-01,30.57
102703,2017-01-01,32.39
102703,2017-02-01,35.63
102703,2017-03-01,36.93
102703,2017-04-01,33.73
102703,2017-05-01,33.95
102703,2017-06-01,33.77
102703,2017-07-01,32.71
102703,2017-08-01,35.47
102703,2017-09-01,32.07
102703,2017-10-01,31.85
102703,2017-11-01,28.85
102703,2017-12-01,30.21
102703,2018-01-01,31.21
102703,2018-02-01,32.89
102703,2018-03-01,35.89
102703,2018-04-01,34.35
102703,2018-05-01,36.99
102704,2014-01-01,31.62
102704,2014-02-01,33.6
102704,2014-03-01,37.56
102704,2014-04-01,39.25
102704,2014-05-01,40.51
102704,2014-06-01,0.0
102704,2014-07-01,0.0
102704,2014-08-01,31.34
102704,2014-09-01,34.43
102704,2014-10-01,32.86
102704,2014-11-01,28.83
102704,2014-12-01,30.39
102704,2015-01-01,32.89
102704,2015-02-01,33.92
102704,2015-03-01,36.25
102704,2015-04-01,39.2
102704,2015-05-01,36.61
102704,2015-06-01,36.83
102704,2015-07-01,38.85
102704,2015-08-01,36.05
102704,2015-09-01,33.1
102704,2015-10-01,33.02
102704,2015-11-01,31.07
102704,2015-12-01,30.31
102704,2016-01-01,31.25
102704,2016-02-01,34.46
102704,2016-03-01,37.05
102704,2016-04-01,39.56
102704,2016-05-01,0.0
102704,2016-06-01,34.6
102704,2016-07-01,35.45
102704,2016-08-01,32.99
102704,2016-09-01,32.17
102704,2016-10-01,31.73
102704,2016-11-01,30.85
102704,2016-12-01,30.19
102704,2017-01-01,31.93
102704,2017-02-01,35.44
102704,2017-03-01,36.56
102704,2017-04-01,33.73
102704,2017-05-01,33.72
102704,2017-06-01,33.36
102704,2017-07-01,32.76
102704,2017-08-01,34.94
102704,2017-09-01,31.57
102704,2017-10-01,31.83
102704,2017-11-01,28.58
102704,2017-12-01,29.93
102704,2018-01-01,31.04
102704,2018-02-01,32.8
102704,2018-03-01,35.35
102704,2018-04-01,34.02
102704,2018-05-01,36.99
102705,2014-01-01,30.23
102705,2014-02-01,32.57
102705,2014-03-01,36.71
102705,2014-04-01,38.43
102705,2014-05-01,38.91
102705,2014-06-01,0.0
102705,2014-07-01,0.0
102705,2014-08-01,31.19
102705,2014-09-01,32.41
102705,2014-10-01,31.71
102705,2014-11-01,28.69
102705,2014-12-01,29.31
102705,2015-01-01,32.09
102705,2015-02-01,32.25
102705,2015-03-01,35.71
102705,2015-04-01,39.53
102705,2015-05-01,35.15
102705,2015-06-01,31.63
102705,2015-07-01,38.65
102705,2015-08-01,32.99
102705,2015-09-01,32.57
102705,2015-10-01,32.41
102705,2015-11-01,30.05
102705,2015-12-01,29.27
102705,2016-01-01,30.47
102705,2016-02-01,33.61
102705,2016-03-01,35.85
102705,2016-04-01,38.51
102705,2016-05-01,0.0
102705,2016-06-01,33.25
102705,2016-07-01,0.0
102705,2016-08-01,0.0
102705,2016-09-01,32.67
102705,2016-10-01,31.01
102705,2016-11-01,29.29
102705,2016-12-01,29.39
102705,2017-01-01,31.01
102705,2017-02-01,33.71
102705,2017-03-01,35.93
102705,2017-04-01,27.49
102705,2017-05-01,32.55
102705,2017-06-01,33.15
102705,2017-07-01,32.69
102705,2017-08-01,34.49
102705,2017-09-01,31.05
102705,2017-10-01,32.23
102705,2017-11-01,28.03
102705,2017-12-01,29.63
102705,2018-01-01,30.49
102705,2018-02-01,32.51
102705,2018-03-01,33.37
102705,2018-04-01,32.27
102705,2018-05-01,31.67
102706,2014-01-01,30.01
102706,2014-02-01,32.35
102706,2014-03-01,36.19
102706,2014-04-01,37.43
102706,2014-05-01,38.71
102706,2014-06-01,0.0
102706,2014-07-01,0.0
102706,2014-08-01,31.01
102706,2014-09-01,32.29
102706,2014-10-01,31.83
102706,2014-11-01,28.49
102706,2014-12-01,28.83
102706,2015-01-01,31.81
102706,2015-02-01,32.49
102706,2015-03-01,35.61
102706,2015-04-01,37.61
102706,2015-05-01,35.49
102706,2015-06-01,34.79
102706,2015-07-01,0.0
102706,2015-08-01,33.25
102706,2015-09-01,32.11
102706,2015-10-01,31.87
102706,2015-11-01,29.91
102706,2015-12-01,29.11
102706,2016-01-01,29.87
102706,2016-02-01,34.03
102706,2016-03-01,35.61
102706,2016-04-01,37.41
102706,2016-05-01,0.0
102706,2016-06-01,32.99
102706,2016-07-01,32.19
102706,2016-08-01,0.0
102706,2016-09-01,32.11
102706,2016-10-01,31.41
102706,2016-11-01,28.89
102706,2016-12-01,28.49
102706,2017-01-01,30.05
102706,2017-02-01,33.27
102706,2017-03-01,35.39
102706,2017-04-01,0.0
102706,2017-05-01,32.27
102706,2017-06-01,31.89
102706,2017-07-01,31.97
102706,2017-08-01,34.27
102706,2017-09-01,30.67
102706,2017-10-01,30.01
102706,2017-11-01,27.83
102706,2017-12-01,29.39
102706,2018-01-01,30.27
102706,2018-02-01,32.07
102706,2018-03-01,33.31
102706,2018-04-01,33.01
102706,2018-05-01,31.95
102801,2014-01-01,33.73
102801,2014-02-01,36.31
102801,2014-03-01,40.53
102801,2014-04-01,41.17
102801,2014-05-01,40.93
102801,2014-06-01,41.45
102801,2014-07-01,40.17
102801,2014-08-01,39.75
102801,2014-09-01,41.03
102801,2014-10-01,36.37
102801,2014-11-01,34.21
102801,2014-12-01,34.19
102801,2015-01-01,36.15
102801,2015-02-01,36.17
102801,2015-03-01,39.19
102801,2015-04-01,43.31
102801,2015-05-01,42.09
102801,2015-06-01,40.51
102801,2015-07-01,41.95
102801,2015-08-01,40.69
102801,2015-09-01,37.09
102801,2015-10-01,36.31
102801,2015-11-01,34.65
102801,2015-12-01,33.55
102801,2016-01-01,33.85
102801,2016-02-01,36.65
102801,2016-03-01,38.63
102801,2016-04-01,40.73
102801,2016-05-01,0.0
102801,2016-06-01,39.41
102801,2016-07-01,41.65
102801,2016-08-01,42.03
102801,2016-09-01,37.33
102801,2016-10-01,36.81
102801,2016-11-01,34.73
102801,2016-12-01,33.59
102801,2017-01-01,36.03
102801,2017-02-01,37.61
102801,2017-03-01,40.73
102801,2017-04-01,35.49
102801,2017-05-01,39.77
102801,2017-06-01,39.51
102801,2017-07-01,40.01
102801,2017-08-01,38.97
102801,2017-09-01,36.05
102801,2017-10-01,34.77
102801,2017-11-01,33.61
102801,2017-12-01,32.79
102801,2018-01-01,34.53
102801,2018-02-01,36.13
102801,2018-03-01,38.25
102801,2018-04-01,40.15
102801,2018-05-01,38.13
102802,2014-01-01,33.73
102802,2014-02-01,36.31
102802,2014-03-01,40.53
102802,2014-04-01,41.17
102802,2014-05-01,40.93
102802,2014-06-01,41.45
102802,2014-07-01,40.17
102802,2014-08-01,39.75
102802,2014-09-01,41.03
102802,2014-10-01,36.37
102802,2014-11-01,34.21
102802,2014-12-01,34.19
102802,2015-01-01,36.15
102802,2015-02-01,36.17
102802,2015-03-01,39.19
102802,2015-04-01,43.31
102802,2015-05-01,42.09
102802,2015-06-01,40.51
102802,2015-07-01,41.95
102802,2015-08-01,40.69
102802,2015-09-01,37.09
102802,2015-10-01,36.31
102802,2015-11-01,34.65
102802,2015-12-01,33.55
102802,2016-01-01,33.85
102802,2016-02-01,36.65
102802,2016-03-01,38.63
102802,2016-04-01,40.73
102802,2016-05-01,0.0
102802,2016-06-01,39.41
102802,2016-07-01,41.65
102802,2016-08-01,42.03
102802,2016-09-01,37.33
102802,2016-10-01,36.81
102802,2016-11-01,34.73
102802,2016-12-01,33.59
102802,2017-01-01,36.03
102802,2017-02-01,37.61
102802,2017-03-01,40.73
102802,2017-04-01,35.49
102802,2017-05-01,39.77
102802,2017-06-01,39.51
102802,2017-07-01,40.01
102802,2017-08-01,38.97
102802,2017-09-01,36.05
102802,2017-10-01,34.77
102802,2017-11-01,33.61
102802,2017-12-01,32.79
102802,2018-01-01,34.53
102802,2018-02-01,36.13
102802,2018-03-01,38.25
102802,2018-04-01,40.15
102802,2018-05-01,38.13
102803,2014-01-01,33.73
102803,2014-02-01,36.31
102803,2014-03-01,40.53
102803,2014-04-01,41.17
102803,2014-05-01,40.93
102803,2014-06-01,41.45
102803,2014-07-01,40.17
102803,2014-08-01,39.75
102803,2014-09-01,41.03
102803,2014-10-01,36.37
102803,2014-11-01,34.21
102803,2014-12-01,34.19
102803,2015-01-01,36.15
102803,2015-02-01,36.17
102803,2015-03-01,39.19
102803,2015-04-01,43.31
102803,2015-05-01,42.09
102803,2015-06-01,40.51
102803,2015-07-01,41.95
102803,2015-08-01,40.69
102803,2015-09-01,37.09
102803,2015-10-01,36.31
102803,2015-11-01,34.65
102803,2015-12-01,33.55
102803,2016-01-01,33.85
102803,2016-02-01,36.65
102803,2016-03-01,38.63
102803,2016-04-01,40.73
102803,2016-05-01,0.0
102803,2016-06-01,39.41
102803,2016-07-01,41.65
102803,2016-08-01,42.03
102803,2016-09-01,37.33
102803,2016-10-01,36.81
102803,2016-11-01,34.73
102803,2016-12-01,33.59
102803,2017-01-01,36.03
102803,2017-02-01,37.61
102803,2017-03-01,40.73
102803,2017-04-01,35.49
102803,2017-05-01,39.77
102803,2017-06-01,39.51
102803,2017-07-01,40.01
102803,2017-08-01,38.97
102803,2017-09-01,36.05
102803,2017-10-01,34.77
102803,2017-11-01,33.61
102803,2017-12-01,32.79
102803,2018-01-01,34.53
102803,2018-02-01,36.13
102803,2018-03-01,38.25
102803,2018-04-01,40.15
102803,2018-05-01,38.13
102804,2014-01-01,33.73
102804,2014-02-01,36.31
102804,2014-03-01,40.53
102804,2014-04-01,41.17
102804,2014-05-01,40.93
102804,2014-06-01,41.45
102804,2014-07-01,40.17
102804,2014-08-01,39.75
102804,2014-09-01,41.03
102804,2014-10-01,36.37
102804,2014-11-01,34.21
102804,2014-12-01,34.19
102804,2015-01-01,36.15
102804,2015-02-01,36.17
102804,2015-03-01,39.19
102804,2015-04-01,43.31
102804,2015-05-01,42.09
102804,2015-06-01,40.51
102804,2015-07-01,41.95
102804,2015-08-01,40.69
102804,2015-09-01,37.09
102804,2015-10-01,36.31
102804,2015-11-01,34.65
102804,2015-12-01,33.55
102804,2016-01-01,33.85
102804,2016-02-01,36.65
102804,2016-03-01,38.63
102804,2016-04-01,40.73
102804,2016-05-01,0.0
102804,2016-06-01,39.41
102804,2016-07-01,41.65
102804,2016-08-01,42.03
102804,2016-09-01,37.33
102804,2016-10-01,36.81
102804,2016-11-01,34.73
102804,2016-12-01,33.59
102804,2017-01-01,36.03
102804,2017-02-01,37.61
102804,2017-03-01,40.73
102804,2017-04-01,35.49
102804,2017-05-01,39.77
102804,2017-06-01,39.51
102804,2017-07-01,40.01
102804,2017-08-01,38.97
102804,2017-09-01,36.05
102804,2017-10-01,34.77
102804,2017-11-01,33.61
102804,2017-12-01,32.79
102804,2018-01-01,34.53
102804,2018-02-01,36.13
102804,2018-03-01,38.25
102804,2018-04-01,40.15
102804,2018-05-01,38.13
102805,2014-01-01,33.73
102805,2014-02-01,36.31
102805,2014-03-01,40.53
102805,2014-04-01,41.17
102805,2014-05-01,40.93
102805,2014-06-01,41.45
102805,2014-07-01,40.17
102805,2014-08-01,39.75
102805,2014-09-01,41.03
102805,2014-10-01,36.37
102805,2014-11-01,34.21
102805,2014-12-01,34.19
102805,2015-01-01,36.15
102805,2015-02-01,36.17
102805,2015-03-01,39.19
102805,2015-04-01,43.31
102805,2015-05-01,42.09
102805,2015-06-01,40.51
102805,2015-07-01,41.95
102805,2015-08-01,40.69
102805,2015-09-01,37.09
102805,2015-10-01,36.31
102805,2015-11-01,34.65
102805,2015-12-01,33.55
102805,2016-01-01,33.85
102805,2016-02-01,36.65
102805,2016-03-01,38.63
102805,2016-04-01,40.73
102805,2016-05-01,0.0
102805,2016-06-01,39.41
102805,2016-07-01,41.65
102805,2016-08-01,42.03
102805,2016-09-01,37.33
102805,2016-10-01,36.81
102805,2016-11-01,34.73
102805,2016-12-01,33.59
102805,2017-01-01,36.03
102805,2017-02-01,37.61
102805,2017-03-01,40.73
102805,2017-04-01,35.49
102805,2017-05-01,39.77
102805,2017-06-01,39.51
102805,2017-07-01,40.01
102805,2017-08-01,38.97
102805,2017-09-01,36.05
102805,2017-10-01,34.77
102805,2017-11-01,33.61
102805,2017-12-01,32.79
102805,2018-01-01,34.53
102805,2018-02-01,36.13
102805,2018-03-01,38.25
102805,2018-04-01,40.15
102805,2018-05-01,38.13
102901,2014-01-01,33.73
102901,2014-02-01,36.31
102901,2014-03-01,40.53
102901,2014-04-01,41.17
102901,2014-05-01,40.93
102901,2014-06-01,41.45
102901,2014-07-01,40.17
102901,2014-08-01,39.75
102901,2014-09-01,41.03
102901,2014-10-01,36.37
102901,2014-11-01,34.21
102901,2014-12-01,34.19
102901,2015-01-01,36.15
102901,2015-02-01,36.17
102901,2015-03-01,39.19
102901,2015-04-01,43.31
102901,2015-05-01,42.09
102901,2015-06-01,40.51
102901,2015-07-01,41.95
102901,2015-08-01,40.69
102901,2015-09-01,37.09
102901,2015-10-01,36.31
102901,2015-11-01,34.65
102901,2015-12-01,33.55
102901,2016-01-01,33.85
102901,2016-02-01,36.65
102901,2016-03-01,38.63
102901,2016-04-01,40.73
102901,2016-05-01,0.0
102901,2016-06-01,39.41
102901,2016-07-01,41.65
102901,2016-08-01,42.03
102901,2016-09-01,37.33
102901,2016-10-01,36.81
102901,2016-11-01,34.73
102901,2016-12-01,33.59
102901,2017-01-01,36.03
102901,2017-02-01,37.61
102901,2017-03-01,40.73
102901,2017-04-01,35.49
102901,2017-05-01,39.77
102901,2017-06-01,39.51
102901,2017-07-01,40.01
102901,2017-08-01,38.97
102901,2017-09-01,36.05
102901,2017-10-01,34.77
102901,2017-11-01,33.61
102901,2017-12-01,32.79
102901,2018-01-01,34.53
102901,2018-02-01,36.13
102901,2018-03-01,38.25
102901,2018-04-01,40.15
102901,2018-05-01,38.13
102902,2014-01-01,33.09
102902,2014-02-01,35.75
102902,2014-03-01,39.23
102902,2014-04-01,39.89
102902,2014-05-01,38.53
102902,2014-06-01,41.07
102902,2014-07-01,40.17
102902,2014-08-01,40.83
102902,2014-09-01,39.75
102902,2014-10-01,36.59
102902,2014-11-01,34.25
102902,2014-12-01,33.59
102902,2015-01-01,35.57
102902,2015-02-01,35.27
102902,2015-03-01,38.29
102902,2015-04-01,42.75
102902,2015-05-01,40.99
102902,2015-06-01,38.81
102902,2015-07-01,42.75
102902,2015-08-01,40.23
102902,2015-09-01,36.35
102902,2015-10-01,37.21
102902,2015-11-01,33.61
102902,2015-12-01,32.83
102902,2016-01-01,33.49
102902,2016-02-01,35.01
102902,2016-03-01,37.81
102902,2016-04-01,39.47
102902,2016-05-01,0.0
102902,2016-06-01,38.53
102902,2016-07-01,41.33
102902,2016-08-01,40.15
102902,2016-09-01,0.0
102902,2016-10-01,35.67
102902,2016-11-01,34.11
102902,2016-12-01,33.75
102902,2017-01-01,35.41
102902,2017-02-01,36.77
102902,2017-03-01,38.93
102902,2017-04-01,37.39
102902,2017-05-01,39.67
102902,2017-06-01,39.01
102902,2017-07-01,39.57
102902,2017-08-01,38.15
102902,2017-09-01,35.35
102902,2017-10-01,33.77
102902,2017-11-01,32.87
102902,2017-12-01,32.61
102902,2018-01-01,33.99
102902,2018-02-01,35.09
102902,2018-03-01,37.79
102902,2018-04-01,38.91
102902,2018-05-01,37.39
102903,2014-01-01,33.09
102903,2014-02-01,35.75
102903,2014-03-01,39.23
102903,2014-04-01,39.89
102903,2014-05-01,38.53
102903,2014-06-01,41.07
102903,2014-07-01,40.17
102903,2014-08-01,40.83
102903,2014-09-01,39.75
102903,2014-10-01,36.59
102903,2014-11-01,34.25
102903,2014-12-01,33.59
102903,2015-01-01,35.57
102903,2015-02-01,35.27
102903,2015-03-01,38.29
102903,2015-04-01,42.75
102903,2015-05-01,40.99
102903,2015-06-01,38.81
102903,2015-07-01,42.75
102903,2015-08-01,40.23
102903,2015-09-01,36.35
102903,2015-10-01,37.21
102903,2015-11-01,33.61
102903,2015-12-01,32.83
102903,2016-01-01,33.49
102903,2016-02-01,35.01
102903,2016-03-01,37.81
102903,2016-04-01,39.47
102903,2016-05-01,0.0
102903,2016-06-01,38.53
102903,2016-07-01,41.33
102903,2016-08-01,40.15
102903,2016-09-01,0.0
102903,2016-10-01,35.67
102903,2016-11-01,34.11
102903,2016-12-01,33.75
102903,2017-01-01,35.41
102903,2017-02-01,36.77
102903,2017-03-01,38.93
102903,2017-04-01,37.39
102903,2017-05-01,39.67
102903,2017-06-01,39.01
102903,2017-07-01,39.57
102903,2017-08-01,38.15
102903,2017-09-01,35.35
102903,2017-10-01,33.77
102903,2017-11-01,32.87
102903,2017-12-01,32.61
102903,2018-01-01,33.99
102903,2018-02-01,35.09
102903,2018-03-01,37.79
102903,2018-04-01,38.91
102903,2018-05-01,37.39
102904,2014-01-01,33.09
102904,2014-02-01,35.75
102904,2014-03-01,39.23
102904,2014-04-01,39.89
102904,2014-05-01,38.53
102904,2014-06-01,41.07
102904,2014-07-01,40.17
102904,2014-08-01,40.83
102904,2014-09-01,39.75
102904,2014-10-01,36.59
102904,2014-11-01,34.25
102904,2014-12-01,33.59
102904,2015-01-01,35.57
102904,2015-02-01,35.27
102904,2015-03-01,38.29
102904,2015-04-01,42.75
102904,2015-05-01,40.99
102904,2015-06-01,38.81
102904,2015-07-01,42.75
102904,2015-08-01,40.23
102904,2015-09-01,36.35
102904,2015-10-01,37.21
102904,2015-11-01,33.61
102904,2015-12-01,32.83
102904,2016-01-01,33.49
102904,2016-02-01,35.01
102904,2016-03-01,37.81
102904,2016-04-01,39.47
102904,2016-05-01,0.0
102904,2016-06-01,38.53
102904,2016-07-01,41.33
102904,2016-08-01,40.15
102904,2016-09-01,0.0
102904,2016-10-01,35.67
102904,2016-11-01,34.11
102904,2016-12-01,33.75
102904,2017-01-01,35.41
102904,2017-02-01,36.77
102904,2017-03-01,38.93
102904,2017-04-01,37.39
102904,2017-05-01,39.67
102904,2017-06-01,39.01
102904,2017-07-01,39.57
102904,2017-08-01,38.15
102904,2017-09-01,35.35
102904,2017-10-01,33.77
102904,2017-11-01,32.87
102904,2017-12-01,32.61
102904,2018-01-01,33.99
102904,2018-02-01,35.09
102904,2018-03-01,37.79
102904,2018-04-01,38.91
102904,2018-05-01,37.39
103001,2014-01-01,34.39
103001,2014-02-01,36.77
103001,2014-03-01,39.61
103001,2014-04-01,37.45
103001,2014-05-01,40.71
103001,2014-06-01,40.61
103001,2014-07-01,35.39
103001,2014-08-01,39.49
103001,2014-09-01,39.01
103001,2014-10-01,35.93
103001,2014-11-01,34.05
103001,2014-12-01,34.07
103001,2015-01-01,36.05
103001,2015-02-01,36.27
103001,2015-03-01,39.27
103001,2015-04-01,42.51
103001,2015-05-01,40.17
103001,2015-06-01,38.67
103001,2015-07-01,41.99
103001,2015-08-01,40.33
103001,2015-09-01,36.89
103001,2015-10-01,34.95
103001,2015-11-01,34.75
103001,2015-12-01,33.45
103001,2016-01-01,33.85
103001,2016-02-01,36.71
103001,2016-03-01,38.73
103001,2016-04-01,39.97
103001,2016-05-01,0.0
103001,2016-06-01,39.15
103001,2016-07-01,42.01
103001,2016-08-01,42.93
103001,2016-09-01,36.93
103001,2016-10-01,36.51
103001,2016-11-01,34.95
103001,2016-12-01,34.41
103001,2017-01-01,36.25
103001,2017-02-01,37.81
103001,2017-03-01,40.87
103001,2017-04-01,38.51
103001,2017-05-01,37.99
103001,2017-06-01,39.93
103001,2017-07-01,40.57
103001,2017-08-01,37.23
103001,2017-09-01,35.99
103001,2017-10-01,34.43
103001,2017-11-01,33.31
103001,2017-12-01,33.07
103001,2018-01-01,34.85
103001,2018-02-01,36.11
103001,2018-03-01,38.01
103001,2018-04-01,38.39
103001,2018-05-01,35.83
103002,2014-01-01,34.39
103002,2014-02-01,36.77
103002,2014-03-01,39.61
103002,2014-04-01,37.45
103002,2014-05-01,40.71
103002,2014-06-01,40.61
103002,2014-07-01,35.39
103002,2014-08-01,39.49
103002,2014-09-01,39.01
103002,2014-10-01,35.93
103002,2014-11-01,34.05
103002,2014-12-01,34.07
103002,2015-01-01,36.05
103002,2015-02-01,36.27
103002,2015-03-01,39.27
103002,2015-04-01,42.51
103002,2015-05-01,40.17
103002,2015-06-01,38.67
103002,2015-07-01,41.99
103002,2015-08-01,40.33
103002,2015-09-01,36.89
103002,2015-10-01,34.95
103002,2015-11-01,34.75
103002,2015-12-01,33.45
103002,2016-01-01,33.85
103002,2016-02-01,36.71
103002,2016-03-01,38.73
103002,2016-04-01,39.97
103002,2016-05-01,0.0
103002,2016-06-01,39.15
103002,2016-07-01,42.01
103002,2016-08-01,42.93
103002,2016-09-01,36.93
103002,2016-10-01,36.51
103002,2016-11-01,34.95
103002,2016-12-01,34.41
103002,2017-01-01,36.25
103002,2017-02-01,37.81
103002,2017-03-01,40.87
103002,2017-04-01,38.51
103002,2017-05-01,37.99
103002,2017-06-01,39.93
103002,2017-07-01,40.57
103002,2017-08-01,37.23
103002,2017-09-01,35.99
103002,2017-10-01,34.43
103002,2017-11-01,33.31
103002,2017-12-01,33.07
103002,2018-01-01,34.85
103002,2018-02-01,36.11
103002,2018-03-01,38.01
103002,2018-04-01,38.39
103002,2018-05-01,35.83
103003,2014-01-01,34.39
103003,2014-02-01,36.77
103003,2014-03-01,39.61
103003,2014-04-01,37.45
103003,2014-05-01,40.71
103003,2014-06-01,40.61
103003,2014-07-01,35.39
103003,2014-08-01,39.49
103003,2014-09-01,39.01
103003,2014-10-01,35.93
103003,2014-11-01,34.05
103003,2014-12-01,34.07
103003,2015-01-01,36.05
103003,2015-02-01,36.27
103003,2015-03-01,39.27
103003,2015-04-01,42.51
103003,2015-05-01,40.17
103003,2015-06-01,38.67
103003,2015-07-01,41.99
103003,2015-08-01,40.33
103003,2015-09-01,36.89
103003,2015-10-01,34.95
103003,2015-11-01,34.75
103003,2015-12-01,33.45
103003,2016-01-01,33.85
103003,2016-02-01,36.71
103003,2016-03-01,38.73
103003,2016-04-01,39.97
103003,2016-05-01,0.0
103003,2016-06-01,39.15
103003,2016-07-01,42.01
103003,2016-08-01,42.93
103003,2016-09-01,36.93
103003,2016-10-01,36.51
103003,2016-11-01,34.95
103003,2016-12-01,34.41
103003,2017-01-01,36.25
103003,2017-02-01,37.81
103003,2017-03-01,40.87
103003,2017-04-01,38.51
103003,2017-05-01,37.99
103003,2017-06-01,39.93
103003,2017-07-01,40.57
103003,2017-08-01,37.23
103003,2017-09-01,35.99
103003,2017-10-01,34.43
103003,2017-11-01,33.31
103003,2017-12-01,33.07
103003,2018-01-01,34.85
103003,2018-02-01,36.11
103003,2018-03-01,38.01
103003,2018-04-01,38.39
103003,2018-05-01,35.83
103004,2014-01-01,34.39
103004,2014-02-01,36.77
103004,2014-03-01,39.61
103004,2014-04-01,37.45
103004,2014-05-01,40.71
103004,2014-06-01,40.61
103004,2014-07-01,35.39
103004,2014-08-01,39.49
103004,2014-09-01,39.01
103004,2014-10-01,35.93
103004,2014-11-01,34.05
103004,2014-12-01,34.07
103004,2015-01-01,36.05
103004,2015-02-01,36.27
103004,2015-03-01,39.27
103004,2015-04-01,42.51
103004,2015-05-01,40.17
103004,2015-06-01,38.67
103004,2015-07-01,41.99
103004,2015-08-01,40.33
103004,2015-09-01,36.89
103004,2015-10-01,34.95
103004,2015-11-01,34.75
103004,2015-12-01,33.45
103004,2016-01-01,33.85
103004,2016-02-01,36.71
103004,2016-03-01,38.73
103004,2016-04-01,39.97
103004,2016-05-01,0.0
103004,2016-06-01,39.15
103004,2016-07-01,42.01
103004,2016-08-01,42.93
103004,2016-09-01,36.93
103004,2016-10-01,36.51
103004,2016-11-01,34.95
103004,2016-12-01,34.41
103004,2017-01-01,36.25
103004,2017-02-01,37.81
103004,2017-03-01,40.87
103004,2017-04-01,38.51
103004,2017-05-01,37.99
103004,2017-06-01,39.93
103004,2017-07-01,40.57
103004,2017-08-01,37.23
103004,2017-09-01,35.99
103004,2017-10-01,34.43
103004,2017-11-01,33.31
103004,2017-12-01,33.07
103004,2018-01-01,34.85
103004,2018-02-01,36.11
103004,2018-03-01,38.01
103004,2018-04-01,38.39
103004,2018-05-01,35.83
103005,2014-01-01,34.39
103005,2014-02-01,36.77
103005,2014-03-01,39.61
103005,2014-04-01,37.45
103005,2014-05-01,40.71
103005,2014-06-01,40.61
103005,2014-07-01,35.39
103005,2014-08-01,39.49
103005,2014-09-01,39.01
103005,2014-10-01,35.93
103005,2014-11-01,34.05
103005,2014-12-01,34.07
103005,2015-01-01,36.05
103005,2015-02-01,36.27
103005,2015-03-01,39.27
103005,2015-04-01,42.51
103005,2015-05-01,40.17
103005,2015-06-01,38.67
103005,2015-07-01,41.99
103005,2015-08-01,40.33
103005,2015-09-01,36.89
103005,2015-10-01,34.95
103005,2015-11-01,34.75
103005,2015-12-01,33.45
103005,2016-01-01,33.85
103005,2016-02-01,36.71
103005,2016-03-01,38.73
103005,2016-04-01,39.97
103005,2016-05-01,0.0
103005,2016-06-01,39.15
103005,2016-07-01,42.01
103005,2016-08-01,42.93
103005,2016-09-01,36.93
103005,2016-10-01,36.51
103005,2016-11-01,34.95
103005,2016-12-01,34.41
103005,2017-01-01,36.25
103005,2017-02-01,37.81
103005,2017-03-01,40.87
103005,2017-04-01,38.51
103005,2017-05-01,37.99
103005,2017-06-01,39.93
103005,2017-07-01,40.57
